User: USER,Path: C:\Program Files (x86)\BMG\Omega\User\Data\,Test run no.: 313
Test name: Ilya T30 - Chimeragenesis (8-8-21),Date: 8/9/2021,Time: 5:18:43 PM

ID1: 003,ID2: Wizard script `IA T30_Chimeras`, Prot.1, Plate 3, Monday, August 9, 2021 5:13:06 PM,
Absorbance

Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.719,0.675,0.726,0.734,0.726,0.721,0.728,0.709,,
C,,,0.691,0.661,0.715,0.744,0.696,0.727,0.736,0.736,,
D,,,0.664,0.702,0.735,0.763,0.746,0.747,0.744,0.778,,
E,,,0.725,0.698,0.73,0.708,0.719,0.731,0.745,0.782,,
F,,,0.716,0.683,0.697,0.717,0.705,0.716,0.726,0.697,,
G,,,0.724,0.713,0.723,0.727,0.72,0.683,0.73,0.735,,
H,,,,,,,,,,,,

Cycle 25 (4 h 55 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.723,0.672,0.719,0.735,0.724,0.726,0.723,0.702,,
C,,,0.692,0.667,0.714,0.739,0.705,0.73,0.725,0.741,,
D,,,0.662,0.698,0.731,0.76,0.744,0.75,0.756,0.766,,
E,,,0.729,0.694,0.738,0.716,0.72,0.729,0.754,0.783,,
F,,,0.721,0.686,0.7,0.716,0.696,0.714,0.735,0.696,,
G,,,0.728,0.713,0.724,0.732,0.728,0.692,0.733,0.737,,
H,,,,,,,,,,,,

Cycle 26 (5 h 7 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.714,0.67,0.724,0.731,0.725,0.721,0.728,0.698,,
C,,,0.694,0.662,0.715,0.744,0.701,0.732,0.725,0.744,,
D,,,0.661,0.703,0.733,0.758,0.743,0.745,0.75,0.777,,
E,,,0.726,0.695,0.731,0.707,0.727,0.728,0.75,0.782,,
F,,,0.717,0.689,0.694,0.704,0.702,0.715,0.732,0.695,,
G,,,0.724,0.711,0.723,0.733,0.722,0.691,0.739,0.74,,
H,,,,,,,,,,,,

Cycle 27 (5 h 19 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.719,0.672,0.727,0.731,0.726,0.718,0.727,0.698,,
C,,,0.693,0.662,0.719,0.741,0.697,0.724,0.736,0.753,,
D,,,0.668,0.702,0.736,0.764,0.744,0.749,0.746,0.776,,
E,,,0.733,0.697,0.735,0.713,0.724,0.735,0.756,0.781,,
F,,,0.721,0.689,0.703,0.718,0.703,0.714,0.739,0.694,,
G,,,0.732,0.714,0.723,0.734,0.72,0.689,0.731,0.736,,
H,,,,,,,,,,,,

Cycle 28 (5 h 31 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,,,,,,,,,,,,
B,,,0.72,0.67,0.722,0.731,0.729,0.72,0.726,0.704,,
C,,,0.694,0.664,0.721,0.749,0.699,0.733,0.731,0.755,,
D,,,0.666,0.704,0.741,0.761,0.745,0.747,0.755,0.777,,
E,,,0.732,0.7,0.741,0.717,0.725,0.733,0.752,0.784,,
F,,,0.718,0.692,0.701,0.715,0.706,0.716,0.731,0.695,,
