User: USER,Path: C:\Program Files (x86)\BMG\Omega\User\Data\,Test run no.: 140
Test name: Ilya 1000 Segregants (02-07-20),Date: 2/14/2020,Time: 6:33:35 PM

ID1: 019,ID2: Wizard script `IA 1000_Seg`, Prot.1, Plate 12, Friday, February 14, 2020 5:42:36 PM,
Absorbance

Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
G,0.752,0.798,1.604,0.988,0.759,0.817,0.768,0.784,0.808,1.368,1.835,0.808
H,0.784,0.851,0.805,1.61,0.829,0.8,1.378,0.77,0.797,0.828,0.794,0.798

Cycle 30 (50 h 23 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,1.631,0.745,0.907,1.508,0.867,1.557,0.948,1.554,0.998,1.629,0.79,1.7
B,0.853,1.604,1.041,1.671,0.77,1.063,1.597,1.474,0.784,0.805,1.606,1.771
C,1.563,1.614,1.013,0.78,0.983,0.801,0.793,0.812,0.785,0.792,0.841,1.782
D,0.875,1.069,1.557,1.572,1.474,0.818,0.861,0.93,0.786,1.326,0.783,0.825
E,1.558,1.576,0.82,0.869,0.793,0.795,0.796,1.019,0.81,0.794,0.798,1.368
F,1.555,1.605,0.982,0.774,0.792,0.784,0.775,0.813,0.801,0.821,0.845,0.817
G,0.745,0.798,1.611,0.987,0.755,0.803,0.762,0.783,0.801,1.496,1.841,0.802
H,0.777,0.867,0.802,1.61,0.828,0.802,1.461,0.772,0.796,0.838,0.801,0.804

Cycle 31 (52 h 8 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,1.616,0.752,0.906,1.53,0.868,1.557,0.98,1.554,1.032,1.618,0.79,1.699
B,0.85,1.596,1.05,1.663,0.77,1.1,1.605,1.481,0.788,0.811,1.65,1.766
C,1.559,1.615,1.017,0.785,1.079,0.807,0.801,0.812,0.799,0.797,0.843,1.78
D,0.872,1.097,1.55,1.593,1.503,0.823,0.886,0.991,0.795,1.386,0.775,0.824
E,1.556,1.569,0.82,0.891,0.792,0.799,0.796,1.133,0.797,0.796,0.799,1.405
F,1.576,1.597,0.98,0.767,0.778,0.777,0.769,0.809,0.796,0.816,0.853,0.816
G,0.75,0.796,1.613,0.988,0.758,0.812,0.767,0.781,0.805,1.577,1.834,0.808
H,0.779,0.879,0.799,1.611,0.825,0.795,1.525,0.767,0.792,0.839,0.791,0.795

Cycle 32 (53 h 53 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,1.619,0.749,0.906,1.516,0.863,1.558,1.019,1.545,1.092,1.624,0.788,1.693
B,0.85,1.594,1.063,1.662,0.771,1.139,1.601,1.487,0.787,0.813,1.683,1.768
C,1.554,1.619,1.017,0.788,1.213,0.807,0.801,0.818,0.793,0.799,0.841,1.776
D,0.871,1.146,1.55,1.594,1.534,0.825,0.897,1.086,0.793,1.433,0.777,0.823
E,1.549,1.574,0.82,0.917,0.791,0.794,0.79,1.232,0.794,0.799,0.797,1.469
F,1.605,1.598,0.987,0.772,0.779,0.773,0.773,0.811,0.79,0.823,0.863,0.816
G,0.748,0.799,1.612,0.988,0.759,0.81,0.765,0.785,0.809,1.583,1.841,0.81
H,0.777,0.904,0.796,1.607,0.819,0.795,1.586,0.77,0.803,0.846,0.796,0.788

Cycle 33 (55 h 37 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,1.619,0.749,0.917,1.541,0.86,1.56,1.097,1.552,1.16,1.622,0.792,1.706
B,0.848,1.596,1.077,1.666,0.772,1.202,1.596,1.503,0.787,0.813,1.71,1.766
C,1.569,1.617,1.02,0.786,1.301,0.803,0.8,0.819,0.792,0.8,0.839,1.773
D,0.868,1.202,1.544,1.589,1.543,0.815,0.936,1.176,0.788,1.499,0.773,0.822
E,1.547,1.573,0.821,0.958,0.786,0.799,0.798,1.361,0.799,0.788,0.798,1.515
F,1.643,1.599,0.99,0.769,0.779,0.776,0.771,0.809,0.791,0.814,0.891,0.804
G,0.751,0.795,1.613,0.994,0.758,0.811,0.767,0.782,0.808,1.584,1.843,0.81
H,0.777,0.941,0.794,1.609,0.82,0.792,1.587,0.766,0.803,0.854,0.79,0.784

Cycle 34 (57 h 22 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,1.621,0.743,0.919,1.498,0.851,1.55,1.144,1.544,1.217,1.61,0.783,1.709
B,0.843,1.595,1.099,1.663,0.769,1.276,1.606,1.526,0.791,0.804,1.725,1.768
C,1.555,1.625,1.022,0.782,1.372,0.792,0.792,0.818,0.785,0.79,0.835,1.785
D,0.865,1.22,1.55,1.597,1.56,0.812,1.034,1.253,0.786,1.542,0.772,0.821
E,1.567,1.569,0.83,1.008,0.79,0.796,0.792,1.457,0.799,0.788,0.797,1.547
F,1.616,1.595,0.998,0.771,0.787,0.779,0.77,0.808,0.796,0.823,0.932,0.814
G,0.739,0.792,1.609,0.995,0.75,0.801,0.76,0.783,0.803,1.593,1.837,0.805
H,0.777,0.944,0.793,1.599,0.817,0.798,1.606,0.766,0.797,0.866,0.795,0.794

Cycle 35 (59 h 7 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,1.591,0.741,0.94,1.546,0.86,1.56,1.181,1.552,1.285,1.624,0.786,1.704
B,0.843,1.595,1.115,1.665,0.772,1.326,1.596,1.517,0.785,0.808,1.75,1.764
C,1.555,1.62,1.023,0.786,1.408,0.805,0.799,0.835,0.792,0.795,0.839,1.778
D,0.865,1.259,1.546,1.601,1.567,0.819,1.106,1.353,0.787,1.557,0.773,0.815
E,1.542,1.572,0.844,1.039,0.788,0.798,0.791,1.546,0.794,0.793,0.797,1.606
F,1.652,1.603,1.009,0.771,0.782,0.774,0.769,0.808,0.79,0.818,1.006,0.818
G,0.75,0.795,1.611,1.004,0.758,0.809,0.765,0.789,0.807,1.606,1.842,0.807
H,0.775,0.995,0.792,1.6,0.82,0.797,1.627,0.761,0.795,0.876,0.792,0.786

Cycle 36 (60 h 52 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,1.613,0.742,0.974,1.581,0.857,1.556,1.241,1.555,1.334,1.62,0.777,1.702
B,0.838,1.594,1.105,1.659,0.769,1.353,1.593,1.516,0.778,0.808,1.761,1.756
C,1.549,1.617,1.026,0.787,1.449,0.803,0.798,0.899,0.792,0.801,0.839,1.78
D,0.861,1.308,1.556,1.597,1.564,0.817,1.142,1.432,0.785,1.572,0.769,0.814
E,1.548,1.574,0.894,1.084,0.786,0.798,0.788,1.608,0.791,0.795,0.798,1.665
F,1.652,1.596,1.025,0.77,0.787,0.769,0.777,0.809,0.794,0.824,1.087,0.814
G,0.743,0.793,1.607,1.019,0.749,0.801,0.755,0.787,0.797,1.602,1.835,0.803
H,0.777,1.027,0.789,1.598,0.817,0.791,1.597,0.758,0.79,0.896,0.784,0.782

Cycle 37 (62 h 37 min)
Raw Data (600)

,1,2,3,4,5,6,7,8,9,10,11,12,
A,1.61,0.74,0.948,1.599,0.857,1.552,1.284,1.544,1.346,1.615,0.787,1.704
B,0.841,1.59,1.122,1.659,0.758,1.392,1.59,1.518,0.776,0.806,1.774,1.76
C,1.561,1.615,1.025,0.783,1.475,0.8,0.798,0.938,0.788,0.792,0.836,1.767
D,0.855,1.363,1.547,1.595,1.563,0.816,1.171,1.486,0.78,1.577,0.769,0.81
E,1.561,1.573,0.925,1.128,0.783,0.795,0.788,1.636,0.788,0.789,0.792,1.688
F,1.726,1.599,1.041,0.767,0.781,0.771,0.765,0.804,0.789,0.807,1.22,0.814
G,0.746,0.792,1.604,1.048,0.757,0.806,0.761,0.789,0.806,1.604,1.829,0.802
H,0.771,1.04,0.787,1.599,0.825,0.787,1.588,0.757,0.784,0.909,0.788,0.785

